event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
ARRIVAL,2024-03-24 01:30:00,,2024-03-24 01:29:30,1,,,true,1,87701,2024-03-24 01:30:00,false,AUTOMATIC,, 5,88,false,629W211024,false,LATE,22720000,88,87701,true,DOWN,DOWN,ARRIVAL,87704,
DEPARTURE,2024-03-24 01:28:00,,2024-03-24 01:28:30,1,,,false,2,00000,2024-03-24 01:29:00,false,AUTOMATIC,, 2,80,false,882N68M024,false,LATE,24657005,80,88705,true,DOWN,DOWN,DEPARTURE,88709,
ARRIVAL,2024-03-24 01:30:00,,2024-03-24 01:30:00,0,,,false,1,00000,2024-03-24 01:30:00,false,AUTOMATIC,, 2,80,false,882N68M024,false,ON TIME,24657005,80,88709,true,DOWN,DOWN,ARRIVAL,88711,
ARRIVAL,,,2024-03-24 01:26:00,4,,,true,1,87041,2024-03-24 01:30:00,false,AUTOMATIC,,,84,false,745C771024,false,LATE,24676004,84,87041,true,,,ARRIVAL,87037,
DEPARTURE,2024-03-24 01:28:00,,2024-03-24 01:28:00,1,,,false,3,00000,2024-03-24 01:29:00,false,AUTOMATIC,, 4,33,false,522W66M024,false,LATE,21381001,33,50333,true,DOWN,DOWN,DEPARTURE,50331,
ARRIVAL,2024-03-24 01:25:00,,2024-03-24 01:25:30,4,,,false,1,00000,2024-03-24 01:29:00,false,AUTOMATIC,,,84,false,875Y37M124,false,LATE,24676004,84,87221,true,UP,UP,ARRIVAL,87228,
ARRIVAL,2024-03-24 00:22:00,,2024-03-24 00:22:00,41,,,true,,00000,2024-03-24 01:03:00,false,MANUAL,,,23,true,355L68M024,false,LATE,12974820,23,35107,,,,DESTINATION,,
DEPARTURE,2024-03-24 01:20:00,,2024-03-24 01:20:00,9,,,true,2,86005,2024-03-24 01:29:00,false,AUTOMATIC,, 3,84,false,872F79M024,false,LATE,24673605,84,86005,true,DOWN,DOWN,DEPARTURE,86022,S
ARRIVAL,2024-03-24 01:30:00,,2024-03-24 01:30:00,2,,,true,1,89004,2024-03-24 01:32:00,false,AUTOMATIC,, 2,80,false,872S78M024,false,LATE,24604004,80,89004,true,DOWN,DOWN,ARRIVAL,89007,
ARRIVAL,2024-03-24 01:33:00,,2024-03-24 01:32:30,1,,,true,2,51004,2024-03-24 01:31:00,false,AUTOMATIC,, 2,79,false,522D78M024,false,EARLY,24936004,79,51004,true,DOWN,DOWN,ARRIVAL,50499,
DEPARTURE,,,2024-03-24 01:30:00,1,,,false,1,00000,2024-03-24 01:31:00,false,AUTOMATIC,,,88,false,625J161124,false,LATE,22788002,88,63216,true,UP,UP,DEPARTURE,63252,S
ARRIVAL,,,2024-03-24 01:31:00,1,,,false,1,00000,2024-03-24 01:32:00,false,AUTOMATIC,,,88,false,625J161124,false,LATE,22788002,88,63252,true,,,ARRIVAL,63417,
ARRIVAL,2024-03-24 01:31:00,,2024-03-24 01:31:00,1,,,true,1,45201,2024-03-24 01:32:00,false,AUTOMATIC,, 3,88,false,541P00M024,false,LATE,22727100,88,45201,true,DOWN,DOWN,ARRIVAL,45150,
ARRIVAL,,,2024-03-24 01:24:00,7,,,false,1,00000,2024-03-24 01:31:00,false,AUTOMATIC,,,80,false,895J76M124,false,LATE,24647005,80,89461,true,,,ARRIVAL,89472,
ARRIVAL,2024-03-24 01:32:00,,2024-03-24 01:31:30,1,,,false,1,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 2,30,false,529I09M124,false,LATE,22215003,30,52078,true,DOWN,DOWN,ARRIVAL,52080,
DEPARTURE,2024-03-24 01:31:00,,2024-03-24 01:31:30,0,,,true,2,52084,2024-03-24 01:31:00,false,AUTOMATIC,, 5,30,false,879I06M124,false,ON TIME,22218000,30,52084,true,UP,UP,DEPARTURE,52082,U
DEPARTURE,,,2024-03-24 01:28:00,3,,,false,2,00000,2024-03-24 01:31:00,false,AUTOMATIC,,,84,false,745C771024,false,LATE,24676004,84,87037,true,DOWN,DOWN,DEPARTURE,87031,A
DEPARTURE,,,2024-03-24 01:28:00,3,,,false,,00000,2024-03-24 01:31:00,false,AUTOMATIC,,,21,false,471K981024,false,LATE,21899002,21,48308,true,DOWN,DOWN,DEPARTURE,48236,D
ARRIVAL,,,2024-03-24 01:32:30,0,,,true,1,86499,2024-03-24 01:32:00,false,AUTOMATIC,,,84,false,871B81M024,false,ON TIME,24620204,84,86499,true,,,ARRIVAL,86513,
DEPARTURE,2024-03-24 01:29:00,,2024-03-24 01:29:00,2,,,true,3,70100,2024-03-24 01:31:00,false,AUTOMATIC,, 2,29,false,705N91M124,false,LATE,22209001,29,70100,true,DOWN,DOWN,DEPARTURE,70103,T
ARRIVAL,,,2024-03-24 01:20:00,13,,,true,1,87613,2024-03-24 01:33:00,false,AUTOMATIC,,,88,false,879W00M024,false,LATE,22721000,88,87613,true,,,ARRIVAL,87611,
DEPARTURE,2024-03-24 01:31:00,,2024-03-24 01:31:00,0,,,true,2,87701,2024-03-24 01:31:00,false,AUTOMATIC,, 5,88,false,629W211024,false,ON TIME,22720000,88,87701,true,DOWN,DOWN,DEPARTURE,87704,R
DEPARTURE,2024-03-24 01:31:00,,2024-03-24 01:31:30,0,,,true,1,87568,2024-03-24 01:31:00,false,AUTOMATIC,, 3,30,false,529I07M124,false,ON TIME,22215003,30,87568,true,DOWN,DOWN,DEPARTURE,87572,
DEPARTURE,,,2024-03-24 01:34:00,3,,,true,6,87975,2024-03-24 01:31:00,false,AUTOMATIC,, 2,88,false,875W731124,false,EARLY,22788002,88,87975,true,UP,UP,DEPARTURE,87971,
ARRIVAL,2024-03-24 01:24:00,,2024-03-24 01:23:30,9,,,false,1,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 3,84,false,872F79M024,false,LATE,24673605,84,86023,true,DOWN,DOWN,ARRIVAL,86031,
DEPARTURE,2024-03-24 01:30:00,,2024-03-24 01:30:00,1,,,true,3,87161,2024-03-24 01:31:00,false,AUTOMATIC,, 2,84,false,875O79M124,false,LATE,24676004,84,87161,true,DOWN,DOWN,DEPARTURE,87159,
ARRIVAL,2024-03-24 01:33:00,,2024-03-24 01:32:30,0,,,false,1,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 2,88,false,889P97M124,false,ON TIME,22761000,88,88705,true,DOWN,DOWN,ARRIVAL,88709,
ARRIVAL,,,2024-03-24 01:49:30,16,,,false,16,00000,2024-03-24 01:33:00,false,AUTOMATIC,,,88,false,535E921124,false,EARLY,21788001,88,53309,true,,,ARRIVAL,54103,
DEPARTURE,2024-03-24 01:30:00,,2024-03-24 01:30:30,1,,,false,1,00000,2024-03-24 01:31:00,false,AUTOMATIC,, 2,80,false,882N68M024,false,LATE,24657005,80,88709,true,DOWN,DOWN,DEPARTURE,88711,
DEPARTURE,,,2024-03-24 01:25:00,7,,,false,4,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 2,84,false,875Y201124,false,LATE,24676004,84,87216,true,DOWN,DOWN,DEPARTURE,87217,S
DEPARTURE,2024-03-24 01:32:00,,2024-03-24 01:32:00,0,,,true,4,50324,2024-03-24 01:32:00,false,AUTOMATIC,, 2,21,false,522K28M024,false,ON TIME,21943001,21,50324,true,DOWN,DOWN,DEPARTURE,50321,D
DEPARTURE,2024-03-24 01:34:00,,2024-03-24 01:34:30,3,,,true,7,87160,2024-03-24 01:31:00,false,AUTOMATIC,, 1,84,false,875H86M124,false,EARLY,24676004,84,87160,true,UP,UP,DEPARTURE,87134,
ARRIVAL,2024-03-24 01:33:00,,2024-03-24 01:32:30,0,,,false,1,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 2,30,false,529I07M124,false,ON TIME,22215003,30,87572,true,DOWN,DOWN,ARRIVAL,87574,
ARRIVAL,2024-03-24 01:32:00,,2024-03-24 01:31:30,1,,,false,1,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 4,33,false,522W66M024,false,LATE,21381001,33,50331,true,DOWN,DOWN,ARRIVAL,50328,
DEPARTURE,2024-03-24 01:26:00,,2024-03-24 01:26:30,6,,,false,3,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 2,84,false,872Z961124,false,LATE,24672104,84,87133,true,UP,UP,DEPARTURE,87135,
DEPARTURE,2024-03-24 01:16:00,,2024-03-24 01:16:00,15,,,false,1,00000,2024-03-24 01:31:00,false,AUTOMATIC,, 2,80,false,882H32M024,false,LATE,24602004,80,89372,true,DOWN,DOWN,DEPARTURE,89374,
ARRIVAL,2024-03-24 01:31:00,,2024-03-24 01:29:00,4,,,true,,86066,2024-03-24 01:33:00,false,AUTOMATIC,, 1,84,true,872L81M024,false,LATE,24629204,84,86066,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,,,2024-03-24 01:31:30,1,,,true,3,88711,2024-03-24 01:32:00,false,AUTOMATIC,,,80,false,882N68M024,false,LATE,24657005,80,88711,true,DOWN,DOWN,DEPARTURE,88721,
ARRIVAL,2024-03-24 01:33:00,,2024-03-24 01:33:00,1,,,false,2,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 1,30,false,879I06M124,false,EARLY,22218000,30,52082,true,UP,UP,ARRIVAL,52080,
ARRIVAL,,,2024-03-24 01:33:30,0,,,true,1,87704,2024-03-24 01:33:00,false,AUTOMATIC,,,88,false,629W211024,false,ON TIME,22720000,88,87704,true,,,ARRIVAL,87801,
ARRIVAL,,,2024-03-24 01:33:30,0,,,true,1,86301,2024-03-24 01:33:00,false,AUTOMATIC,,,84,false,865B76M024,false,ON TIME,24676004,84,86301,true,,,ARRIVAL,86302,
ARRIVAL,2024-03-24 01:32:00,,2024-03-24 01:31:30,2,,,false,1,00000,2024-03-24 01:33:00,false,AUTOMATIC,, 2,80,false,871S74M024,false,LATE,24604004,80,89489,true,DOWN,DOWN,ARRIVAL,89486,
DEPARTURE,,,2024-03-24 01:22:00,10,,,false,5,00000,2024-03-24 01:32:00,false,AUTOMATIC,,,84,false,865L79M124,false,LATE,24676004,84,86051,true,DOWN,DOWN,DEPARTURE,86087,F
DEPARTURE,,,2024-03-24 01:31:00,1,,,false,3,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 1,88,false,625J161124,false,LATE,22788002,88,63252,true,UP,UP,DEPARTURE,63417,S
ARRIVAL,2024-03-24 01:34:00,,2024-03-24 01:34:00,1,,,true,2,87701,2024-03-24 01:33:00,false,AUTOMATIC,, 5,88,false,871A80M124,false,EARLY,24747000,88,87701,true,DOWN,DOWN,ARRIVAL,87704,
DEPARTURE,2024-03-24 01:31:00,,2024-03-24 01:31:00,1,,,false,2,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 2,88,false,871H98M024,false,LATE,24746000,88,87986,true,DOWN,DOWN,DEPARTURE,87988,
DEPARTURE,,,2024-03-24 01:32:30,0,,,true,1,86499,2024-03-24 01:32:00,false,AUTOMATIC,, 2,84,false,871B81M024,false,ON TIME,24620204,84,86499,true,DOWN,DOWN,DEPARTURE,86513,F
DEPARTURE,,,2024-03-24 01:28:30,4,,,false,2,00000,2024-03-24 01:32:00,false,AUTOMATIC,,,21,false,471K981024,false,LATE,21899002,21,48236,true,DOWN,DOWN,DEPARTURE,48231,3
ARRIVAL,2024-03-24 01:31:00,,2024-03-24 01:30:00,4,,,true,,48231,2024-03-24 01:34:00,false,AUTOMATIC,, 3,21,true,471K981024,false,LATE,21899002,21,48231,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,2024-03-24 01:31:00,,2024-03-24 01:31:00,0,,,false,2,00000,2024-03-24 01:31:00,false,AUTOMATIC,, 2,80,false,871S72M923,false,ON TIME,24604004,80,89474,true,DOWN,DOWN,DEPARTURE,89470,2
DEPARTURE,,,2024-03-24 01:49:30,17,,,false,2,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 1,88,false,535E921124,false,EARLY,21788001,88,53309,true,UP,UP,DEPARTURE,54103,H
ARRIVAL,,,,0,,,false,,,2024-03-24 01:33:00,false,AUTOMATIC,,,88,false,535E921124,true,OFF ROUTE,21788001,88,54101,,,,ARRIVAL,,
DEPARTURE,,,2024-03-24 01:33:30,1,,,true,1,86301,2024-03-24 01:32:00,false,AUTOMATIC,, 2,84,false,865B76M024,false,EARLY,24676004,84,86301,true,DOWN,DOWN,DEPARTURE,86302,
DEPARTURE,2024-03-24 01:32:00,,2024-03-24 01:32:30,0,,,false,2,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 2,88,false,542B88M124,false,ON TIME,21724000,88,53307,true,DOWN,DOWN,DEPARTURE,53305,H
ARRIVAL,,,2024-03-24 01:34:00,1,,,true,1,87568,2024-03-24 01:33:00,false,AUTOMATIC,,,30,false,873H73M024,false,EARLY,22216001,30,87568,true,,,ARRIVAL,87574,
DEPARTURE,2024-03-24 01:32:00,,2024-03-24 01:32:00,0,,,false,1,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 2,30,false,529I09M124,false,ON TIME,22215003,30,52078,true,DOWN,DOWN,DEPARTURE,52080,
DEPARTURE,2024-03-24 01:33:00,,2024-03-24 01:33:00,1,,,true,1,51004,2024-03-24 01:32:00,false,AUTOMATIC,, 2,79,false,522D78M024,false,EARLY,24936004,79,51004,true,DOWN,DOWN,DEPARTURE,50499,D
DEPARTURE,2024-03-24 01:31:00,,2024-03-24 01:31:30,1,,,true,2,51011,2024-03-24 01:32:00,false,AUTOMATIC,, 2,79,false,522B78M024,false,LATE,21936004,79,51011,true,DOWN,DOWN,DEPARTURE,51009,D
ARRIVAL,2024-03-24 01:20:00,,2024-03-24 01:20:00,15,,,true,,89375,2024-03-24 01:35:00,false,AUTOMATIC,, 1,80,true,882H32M024,false,LATE,24602004,80,89375,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,,,2024-03-24 01:33:30,1,,,true,3,87704,2024-03-24 01:32:00,false,AUTOMATIC,, 4,88,false,629W211024,false,EARLY,22720000,88,87704,true,DOWN,DOWN,DEPARTURE,87801,
DEPARTURE,2024-03-24 01:48:00,,2024-03-24 01:48:00,16,,,true,8,87026,2024-03-24 01:32:00,false,AUTOMATIC,, 2,84,false,875C831024,false,EARLY,24676004,84,87026,true,DOWN,DOWN,DEPARTURE,87028,C
ARRIVAL,2024-03-24 01:34:00,,2024-03-24 01:33:30,0,,,false,1,00000,2024-03-24 01:33:00,false,AUTOMATIC,, 4,88,false,542Y98M124,false,ON TIME,21723000,88,54031,true,DOWN,DOWN,ARRIVAL,54021,
ARRIVAL,2024-03-24 01:21:00,,2024-03-24 01:21:00,12,,,false,1,00000,2024-03-24 01:33:00,false,AUTOMATIC,, 2,88,false,879W18M923,false,LATE,22721000,88,63212,true,DOWN,DOWN,ARRIVAL,63209,
DEPARTURE,2024-03-24 01:34:00,,2024-03-24 01:34:30,2,,,true,4,50403,2024-03-24 01:32:00,false,AUTOMATIC,I9P,,39,false,506U861124,false,EARLY,53693602,39,50403,true,DOWN,DOWN,DEPARTURE,50401,E
ARRIVAL,,,2024-03-24 01:29:00,5,,,true,1,89475,2024-03-24 01:34:00,false,AUTOMATIC,I96,,39,false,896U821923,false,LATE,53693601,39,89475,true,,,ARRIVAL,89479,
ARRIVAL,2024-03-24 01:41:00,,2024-03-24 01:41:00,8,,,true,15,87134,2024-03-24 01:33:00,false,AUTOMATIC,, 2,84,false,875H86M124,false,EARLY,24676004,84,87134,true,UP,UP,ARRIVAL,87151,
DEPARTURE,2024-03-24 01:36:00,,2024-03-24 01:36:00,4,,,true,2,87171,2024-03-24 01:32:00,false,AUTOMATIC,, 3,84,false,871B01M124,false,EARLY,24620204,84,87171,true,DOWN,DOWN,DEPARTURE,87177,
ARRIVAL,,,2024-03-24 01:29:30,5,,,true,1,87651,2024-03-24 01:34:00,false,AUTOMATIC,,,88,false,875G66M124,false,LATE,24788005,88,87651,true,,,ARRIVAL,87648,
DEPARTURE,2024-03-24 01:33:00,,2024-03-24 01:33:00,1,,,true,,87603,2024-03-24 01:32:00,false,AUTOMATIC,, 1,30,false,879I08M124,false,EARLY,22218000,30,87603,true,UP,UP,DEPARTURE,87588,E
ARRIVAL,,,2024-03-24 01:37:30,4,,,false,4,00000,2024-03-24 01:33:00,false,AUTOMATIC,,,84,false,875A04M124,false,EARLY,24676004,84,87024,true,,,ARRIVAL,87026,
ARRIVAL,2024-03-24 01:34:00,,2024-03-24 01:33:30,1,,,false,1,00000,2024-03-24 01:34:00,false,AUTOMATIC,, 2,80,false,871S72M923,false,LATE,24604004,80,89470,true,DOWN,DOWN,ARRIVAL,89473,
DEPARTURE,2024-03-24 01:31:00,,2024-03-24 01:31:00,2,,,true,2,89004,2024-03-24 01:33:00,false,AUTOMATIC,, 2,80,false,872S78M024,false,LATE,24604004,80,89004,true,DOWN,DOWN,DEPARTURE,89007,
ARRIVAL,2024-03-24 01:51:00,,2024-03-24 01:51:00,17,,,true,17,54103,2024-03-24 01:34:00,false,AUTOMATIC,, 1,88,false,535E921124,false,EARLY,21788001,88,54103,true,UP,UP,ARRIVAL,54208,
DEPARTURE,,,2024-03-24 01:34:30,1,,,false,1,00000,2024-03-24 01:33:00,false,AUTOMATIC,,,84,false,865B76M024,false,EARLY,24676004,84,86302,true,DOWN,DOWN,DEPARTURE,86333,P
DEPARTURE,,,2024-03-24 01:20:00,12,,,true,2,87613,2024-03-24 01:32:00,false,AUTOMATIC,, 2,88,false,879W00M024,false,LATE,22721000,88,87613,true,UP,UP,DEPARTURE,87611,U
DEPARTURE,,,2024-03-24 01:34:30,2,,,false,2,00000,2024-03-24 01:32:00,false,MANUAL,,,84,false,875Y431124,false,EARLY,24676004,84,87286,,,,DEPARTURE,87215,
DEPARTURE,2024-03-24 01:33:00,,2024-03-24 01:33:00,1,,,false,1,00000,2024-03-24 01:32:00,false,AUTOMATIC,, 2,88,false,889P97M124,false,EARLY,22761000,88,88705,true,DOWN,DOWN,DEPARTURE,88709,
ARRIVAL,2024-03-24 01:35:00,,2024-03-24 01:34:30,0,,,false,1,00000,2024-03-24 01:34:00,false,AUTOMATIC,, 2,88,false,889P97M124,false,ON TIME,22761000,88,88709,true,DOWN,DOWN,ARRIVAL,88711,
ARRIVAL,2024-03-24 01:38:00,,2024-03-24 01:38:30,4,,,true,9,50401,2024-03-24 01:34:00,false,AUTOMATIC,I9P, 2,39,false,506U861124,false,EARLY,53693602,39,50401,true,DOWN,DOWN,ARRIVAL,50423,
DEPARTURE,2024-03-24 01:24:00,,2024-03-24 01:24:00,9,,,true,5,51001,2024-03-24 01:33:00,false,AUTOMATIC,, 1,79,false,515S29M124,false,LATE,25936005,79,51001,true,UP,UP,DEPARTURE,51003,C
ARRIVAL,2024-03-24 01:33:00,,2024-03-24 01:33:00,1,,,true,,87980,2024-03-24 01:34:00,false,AUTOMATIC,, 3,88,true,875A01M024,false,LATE,24788005,88,87980,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2024-03-24 01:34:00,,2024-03-24 01:33:30,0,,,false,1,00000,2024-03-24 01:33:00,false,AUTOMATIC,, 2,30,false,529I09M124,false,ON TIME,22215003,30,52080,true,DOWN,DOWN,ARRIVAL,52082,
DEPARTURE,2024-03-24 01:37:00,,2024-03-24 01:37:30,1,,,true,3,88248,2024-03-24 01:36:00,false,AUTOMATIC,, 2,88,false,871F72M124,false,EARLY,24746000,88,88248,true,DOWN,DOWN,DEPARTURE,88249,
ARRIVAL,2024-03-24 01:52:00,,2024-03-24 01:52:00,14,,,true,22,87026,2024-03-24 01:38:00,false,AUTOMATIC,, 2,84,false,745C771024,false,EARLY,24676004,84,87026,true,DOWN,DOWN,ARRIVAL,87028,
ARRIVAL,2024-03-24 01:38:00,,2024-03-24 01:38:00,0,,,true,1,87568,2024-03-24 01:38:00,false,AUTOMATIC,, 4,30,false,879I08M124,false,ON TIME,22218000,30,87568,true,UP,UP,ARRIVAL,87566,
ARRIVAL,2024-03-24 01:39:00,,2024-03-24 01:38:30,0,,,false,1,00000,2024-03-24 01:38:00,false,AUTOMATIC,, 2,88,false,542B88M124,false,ON TIME,21724000,88,53301,true,DOWN,DOWN,ARRIVAL,53248,
ARRIVAL,2024-03-24 01:34:00,,2024-03-24 01:34:00,4,,,false,1,00000,2024-03-24 01:38:00,false,AUTOMATIC,, 1,84,false,872Z961124,false,LATE,24672104,84,87139,true,UP,UP,ARRIVAL,87149,
DEPARTURE,2024-03-24 01:42:00,,2024-03-24 01:42:00,5,,,true,8,87026,2024-03-24 01:37:00,false,AUTOMATIC,, 1,84,false,875A80M124,false,EARLY,24676004,84,87026,true,DOWN,DOWN,DEPARTURE,87028,C
ARRIVAL,,,2024-03-24 01:33:00,6,,,true,1,50328,2024-03-24 01:39:00,false,AUTOMATIC,I8N,,42,false,506J901124,false,LATE,53693803,42,50328,true,,,ARRIVAL,50251,
DEPARTURE,2024-03-24 01:38:00,,2024-03-24 01:38:00,0,,,false,1,00000,2024-03-24 01:38:00,false,AUTOMATIC,, 1,30,false,879I06M124,false,ON TIME,22218000,30,52078,true,UP,UP,DEPARTURE,52074,
ARRIVAL,2024-03-24 01:38:00,,2024-03-24 01:38:00,0,,,true,1,52084,2024-03-24 01:38:00,false,AUTOMATIC,, 6,30,false,529I09M124,false,ON TIME,22215003,30,52084,true,DOWN,DOWN,ARRIVAL,52088,D
DEPARTURE,2024-03-24 01:38:00,,2024-03-24 01:38:00,0,,,true,3,87801,2024-03-24 01:38:00,false,AUTOMATIC,, 4,88,false,629W211024,false,ON TIME,22720000,88,87801,true,DOWN,DOWN,DEPARTURE,87901,S
ARRIVAL,2024-03-24 01:39:00,,2024-03-24 01:39:00,0,,,true,,89011,2024-03-24 01:39:00,false,AUTOMATIC,, 1,80,true,872S78M024,false,ON TIME,24604004,80,89011,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,2024-03-24 00:55:00,,2024-03-24 00:55:00,9,,,true,5,87995,2024-03-24 01:04:00,false,MANUAL,,,88,false,875H961024,false,LATE,24788005,88,87995,true,,,DEPARTURE,87991,
ARRIVAL,,,2024-03-24 01:31:00,9,,,true,1,74005,2024-03-24 01:40:00,false,AUTOMATIC,,,25,false,735R861124,false,LATE,25506005,25,74005,true,,,ARRIVAL,74023,
ARRIVAL,,,2024-03-24 01:25:30,14,,,true,1,87249,2024-03-24 01:39:00,false,AUTOMATIC,,,88,false,879W00M024,false,LATE,22721000,88,87249,true,,,ARRIVAL,87247,
DEPARTURE,2024-03-24 01:26:00,,2024-03-24 01:26:30,12,,,false,6,00000,2024-03-24 01:38:00,false,AUTOMATIC,, 2,88,false,879W18M923,false,LATE,22721000,88,63208,true,DOWN,DOWN,DEPARTURE,63201,S
ARRIVAL,2024-03-24 01:38:00,,2024-03-24 01:38:00,1,,,true,1,51005,2024-03-24 01:39:00,false,AUTOMATIC,, 2,79,false,522B78M024,false,LATE,21936004,79,51005,true,DOWN,DOWN,ARRIVAL,51004,
ARRIVAL,2024-03-24 01:40:00,,2024-03-24 01:39:30,0,,,true,1,52074,2024-03-24 01:39:00,false,AUTOMATIC,, 1,30,false,879I06M124,false,ON TIME,22218000,30,52074,true,UP,UP,ARRIVAL,87660,U
DEPARTURE,2024-03-24 01:37:00,,2024-03-24 01:37:00,1,,,false,1,00000,2024-03-24 01:38:00,false,AUTOMATIC,, 4,88,false,542Y98M124,false,LATE,21723000,88,54021,true,DOWN,DOWN,DEPARTURE,54011,S
ARRIVAL,2024-03-24 01:39:00,,2024-03-24 01:38:30,2,,,false,1,00000,2024-03-24 01:40:00,false,AUTOMATIC,, 4,88,false,542Y98M124,false,LATE,21723000,88,54011,true,DOWN,DOWN,ARRIVAL,54008,
ARRIVAL,,,2024-03-24 01:42:30,3,,,true,3,86005,2024-03-24 01:39:00,false,AUTOMATIC,,,84,false,871B01M124,false,EARLY,24620204,84,86005,true,,,ARRIVAL,86022,
DEPARTURE,,,2024-03-24 01:40:30,1,,,true,1,88249,2024-03-24 01:39:00,false,AUTOMATIC,,,88,false,871F72M124,false,EARLY,24746000,88,88249,true,UP,UP,DEPARTURE,88252,
DEPARTURE,2024-03-24 01:37:00,,2024-03-24 01:37:00,1,,,true,3,87991,2024-03-24 01:38:00,false,AUTOMATIC,, 2,88,false,871H98M024,false,LATE,24746000,88,87991,true,DOWN,DOWN,DEPARTURE,87994,
ARRIVAL,2024-03-24 01:41:00,,2024-03-24 01:41:00,1,,,false,1,00000,2024-03-24 01:40:00,false,AUTOMATIC,, 2,80,false,872N82M024,false,EARLY,24606004,80,89407,true,DOWN,DOWN,ARRIVAL,89408,
DEPARTURE,2024-03-24 01:39:00,,2024-03-24 01:39:00,1,,,true,4,88721,2024-03-24 01:38:00,false,AUTOMATIC,, 2,88,false,889P97M124,false,EARLY,22761000,88,88721,true,DOWN,DOWN,DEPARTURE,88740,
DEPARTURE,,,2024-03-24 01:31:00,8,,,true,4,74005,2024-03-24 01:39:00,false,AUTOMATIC,, 1,25,false,735R861124,false,LATE,25506005,25,74005,true,DOWN,DOWN,DEPARTURE,74023,D
DEPARTURE,2024-03-24 01:38:00,,2024-03-24 01:38:00,0,,,false,2,00000,2024-03-24 01:38:00,false,AUTOMATIC,, 2,84,false,872C81M024,false,ON TIME,24672104,84,87100,true,DOWN,DOWN,DEPARTURE,87101,
ARRIVAL,2024-03-24 01:41:00,,2024-03-24 01:40:30,0,,,true,1,87101,2024-03-24 01:40:00,false,AUTOMATIC,, 2,84,false,872C81M024,false,ON TIME,24672104,84,87101,true,DOWN,DOWN,ARRIVAL,87004,
DEPARTURE,2024-03-24 01:27:00,,2024-03-24 01:27:00,12,,,true,1,89375,2024-03-24 01:39:00,false,AUTOMATIC,, 1,80,false,895E32M124,false,LATE,24602004,80,89375,true,UP,UP,DEPARTURE,89374,
ARRIVAL,2024-03-24 01:37:00,,2024-03-24 01:37:00,3,,,true,,89473,2024-03-24 01:40:00,false,AUTOMATIC,, 3,80,true,871S72M923,false,LATE,24604004,80,89473,true,DOWN,DOWN,DESTINATION,,3
ARRIVAL,2024-03-24 01:41:00,,2024-03-24 01:40:30,0,,,true,1,87801,2024-03-24 01:40:00,false,AUTOMATIC,, 4,88,false,871A80M124,false,ON TIME,24747000,88,87801,true,DOWN,DOWN,ARRIVAL,87901,
DEPARTURE,,,2024-03-24 01:42:30,3,,,true,1,86005,2024-03-24 01:39:00,false,AUTOMATIC,, 3,84,false,871B01M124,false,EARLY,24620204,84,86005,true,DOWN,DOWN,DEPARTURE,86022,S
DEPARTURE,2024-03-24 01:39:00,,2024-03-24 01:39:00,0,,,true,1,87568,2024-03-24 01:39:00,false,AUTOMATIC,, 4,30,false,879I08M124,false,ON TIME,22218000,30,87568,true,UP,UP,DEPARTURE,87566,
DEPARTURE,2024-03-24 01:39:00,,2024-03-24 01:39:00,0,,,true,1,52084,2024-03-24 01:39:00,false,AUTOMATIC,, 6,30,false,529I09M124,false,ON TIME,22215003,30,52084,true,DOWN,DOWN,DEPARTURE,52088,D
DEPARTURE,2024-03-24 01:39:00,,2024-03-24 01:39:00,0,,,false,1,00000,2024-03-24 01:39:00,false,AUTOMATIC,, 2,88,false,542B88M124,false,ON TIME,21724000,88,53301,true,DOWN,DOWN,DEPARTURE,53248,H
DEPARTURE,,,2024-03-24 01:33:00,6,,,true,3,50328,2024-03-24 01:39:00,false,AUTOMATIC,I8N, 3,42,false,506J901124,false,LATE,53693803,42,50328,true,DOWN,DOWN,DEPARTURE,50251,S
